x_1,x_2,y
0.880160314391557,0.3413938565924445,1.0
-0.5041851985838406,0.15168138069311496,0.0
0.36243364193665994,0.21521326014338824,1.0
-1.085664768244575,-1.0117672293266662,0.0
1.535336866698357,1.5634604440947666,1.0
-1.3967565976574619,-1.6485845881917323,0.0
-0.44307408335804077,0.677029740487191,1.0
-0.1791320975789309,0.874048132771305,1.0
0.39517103631485934,0.5806945076689105,1.0
1.0013198066361444,-0.2768492241675091,0.0
-0.4495663552793464,0.6283167868213745,1.0
-1.128305991908114,0.06623750350821568,1.0
-0.9171060818230163,-0.5821484432821888,0.0
-1.5113237412837572,-2.0336565960688517,0.0
1.0514669907054572,-0.29927849348768215,0.0
-0.3680986425883649,1.0818269180330378,1.0
-0.06990432324590928,0.5867913268652973,1.0
-0.9534055562021301,-0.7558682847256758,0.0
-0.5676573260200387,0.5783810540834368,1.0
1.44019297959156,0.37289477005844374,0.0
-0.2386292549258068,0.9237028945127186,1.0
1.6659658345501844,1.0869374054127676,0.0
-1.1842152262248713,-0.20465522470359168,1.0
0.7994933800474597,0.3547604598482239,1.0
-0.3457761884392053,-0.11753908818535345,0.0
-0.8712145942518776,-0.8454608945787132,0.0
0.718542172382113,0.3475520661706222,1.0
-1.5971582321377051,-1.5284498967316391,1.0
0.4310604997618387,-0.5867423819324031,0.0
-1.0745402460764073,-1.3936402849799383,0.0
-0.03912037569437508,0.7851879646491392,1.0
-1.445094882420506,-0.9736168784664186,1.0
0.40865901624182654,0.6693337332736754,1.0
-1.447407720796263,-2.2926007026539823,0.0
-1.5110903214938012,-0.9344992729030367,1.0
-0.7568775680579809,0.49423390728551564,1.0
0.4056833388556037,-0.7055450697264244,0.0
-1.6443514625752107,-1.861495179848032,1.0
-1.0164608390461223,0.16577078759934835,1.0
0.8773900804153523,-0.7183644185856185,0.0
-1.0233101870504804,0.30335459508518503,1.0
-0.7585920258351752,-0.6656159796965715,0.0
-1.4049443023769455,-2.139171681437996,0.0
-1.0415522436921838,0.2632331520177788,1.0
-1.288040142399919,-1.4237614862817982,0.0
-0.4962472606711085,-0.4249017574604118,0.0
-0.11645225844747246,-0.4008828753464814,0.0
-1.3103340738232219,-1.3368332294746585,0.0
0.6214367299814342,-0.9033908912143962,0.0
0.9851440649503334,-0.5674360235244347,0.0
0.9173905801020629,0.12839510792884606,1.0
0.10490655509007647,-0.4536204892045549,0.0
-0.9646303631990631,-0.6394781132219429,0.0
-0.5926004801344721,0.6747843820351032,1.0
-0.7726422173936235,-0.4040228990895146,0.0
0.4433385402812175,-0.7787771847368952,0.0
0.32905381413447726,-0.6959257835655612,0.0
-0.23498590813741763,0.9380680343282924,1.0
-0.7216474643518982,0.9236346422367173,1.0
-0.93080209813508,-0.363751625776311,0.0
-0.263153942754591,-0.35757720955638744,0.0
-0.5041851985838406,1.1992987754925166,1.0
1.756247676581978,1.6604255045159932,0.0
-0.14786476397106807,0.9321251101333575,1.0
0.4450548469623803,-0.06290695981189194,1.0
-0.8146360705739425,-0.5057160623356048,0.0
-0.7704819855741821,-0.6528944468774427,0.0
-0.7568775680579809,-0.5533835189424091,0.0
0.4410573292636848,0.43777654648060754,1.0
1.231639907354294,0.77713964369166,1.0
-1.2090734018684406,-1.1637048099788885,0.0
1.1149100664141942,-0.1456100288303629,0.0
1.1518078416080222,0.9965846967285297,1.0
-0.8936191433795488,-0.663275413771836,0.0
-0.3892738049953633,0.4558322330022028,1.0
-1.6306033699576528,-3.0099935138091425,0.0
0.7021263853780533,-0.8884268599387816,0.0
0.6296016529432934,0.498248586826453,1.0
-0.022491513781740063,0.894453101394709,1.0
-0.5676573260200387,-0.46923636271593094,0.0
1.2813559984767093,-0.1182712156309941,0.0
-1.0164608390461223,-0.8818466491047506,0.0
1.814821422603452,2.1810596277495984,0.0
1.3757319660412042,1.4735630299485198,1.0
1.3422203214457635,-0.09553950963301898,0.0
-0.03912037569437508,-0.26242953491200594,0.0
0.7296195527023761,-0.3263783556259131,0.0
-0.9064207090360191,-0.7558326657328279,0.0
-1.4725778773041385,-0.8336754288916282,1.0
-1.1264507399202686,-1.6872880810585593,0.0
0.791078612229432,-0.6029744179248812,0.0
-1.367155142135183,-1.5802635884866123,0.0
0.7986291128358752,0.18336390911794123,1.0
0.37598883108387376,-0.3696876776008612,0.0
-1.4942407878626633,-2.526037943698959,0.0
-0.9423932864400105,-0.8812691395165932,0.0
-0.1910102649182358,-0.26044168082585994,0.0
-0.21842174051936833,-0.44905509079616884,0.0
-0.14786476397106807,-0.1154924103801365,0.0
0.8818507780435151,-0.10831460713168654,0.0
-1.2432521261593406,-1.4947463676049695,0.0
1.3951337502988534,0.539820456234976,0.0
-0.5366054348197354,1.0280901149495068,1.0
1.5350963877722357,0.9759299761082153,0.0
0.1076145229757815,0.4216212379891937,1.0
0.21923264742785872,-0.3693208334030505,0.0
-1.0527365343695048,0.07551148448576689,1.0
-0.677177447452897,-0.48979237938802167,0.0
-1.309746240302551,-1.6421193219428565,0.0
-0.5643191784688288,0.6156142158778499,1.0
1.368760852274074,1.125163184728458,1.0
1.6625821321558836,1.0119271588508048,0.0
0.6158837741222953,0.3613128354869614,1.0
-1.5497437402749903,-1.5601898764966942,1.0
-0.4695423057375235,1.0134990040528358,1.0
-0.7135168224284435,-0.3694827531540675,0.0
0.718542172382113,-0.700065370533477,0.0
0.9134269705390017,-0.682016137335292,0.0
1.4726062087242346,0.5140356577888655,0.0
0.08587489851244329,-0.7190578994240191,0.0
-0.9617975422625334,-0.8043897339240629,0.0
0.29134900796824265,0.2965754940807959,1.0
1.0926805517764389,0.23337140365029302,1.0
1.5416842789015979,0.7216441004553901,0.0
-1.300232363249161,-0.44237936239472897,1.0
-0.33894998642308455,0.8490366855169694,1.0
1.5178180679880817,1.776847544542151,1.0
0.35138080382198383,0.3095484236562107,1.0
-0.5814137092201198,-0.5286847676834332,0.0
0.9863412562864688,0.5744170792264359,1.0
0.9702174608237901,-0.13479684641010858,0.0
1.3951337502988534,1.5874378929390753,1.0
-0.7639309910059116,0.8836280704212456,1.0
-0.06990432324590928,-0.46082603650558107,0.0
-0.13819417236037773,-0.2508726174449123,0.0
-1.1027508262980361,-1.1100247249033808,0.0
-0.5890475058988817,-0.2795078886507255,0.0
-1.4725778773041385,-1.8812928970242502,0.0
-0.5643191784688288,-0.43200326901665126,0.0
-0.2666274887000861,0.6525833780782135,1.0
0.7246624607817077,0.5279140745433466,1.0
-0.5126230950457905,0.7590081096676475,1.0
1.6100441209988547,2.225045417255775,1.0
-1.1766951388746092,0.2581097998959262,1.0
1.4384487485634045,1.7533105140682326,1.0
-0.2739701697253692,1.0937074235739808,1.0
-0.7197392775149706,-0.5198589626833912,0.0
0.6158837741222953,-0.68630455931244,0.0
0.4980452845736367,0.3022928662416085,1.0
-1.1041791219580879,-0.19730161029691404,1.0
-1.300232363249161,-1.489996784432184,0.0
1.7098984638684083,2.3754138241304306,1.0
-1.0522363763606655,0.0887551498353491,1.0
-0.18469684757220323,-0.5116640423322893,0.0
-0.3126192610999903,0.5550644423182011,1.0
1.7213312292010208,1.7092672103647808,0.0
-1.0894402093352604,-0.8412082382608541,0.0
-0.5974796093596543,0.6650556827091505,1.0
-1.2493308749247445,-1.4141701296017977,0.0
1.6474491306820023,2.5261671256513307,1.0
-1.6306033699576528,-1.9623760771050431,1.0
-1.1779311554596534,-0.06922444914514618,1.0
1.0469284171033832,-0.8296230665514925,0.0
-1.482617113655921,-1.9248071539221667,0.0
-0.22532607867412419,-0.07800670992643156,0.0
-0.5161179658264581,0.43952606759990337,1.0
-0.3126192610999903,-0.49255294095740876,0.0
-1.2493308749247445,-0.36655264051682673,1.0
-0.005198061082833855,-0.5216242190165864,0.0
-1.0481530650083057,-0.9004434719371011,0.0
-1.1422124728093601,-1.1540505962526857,0.0
-1.1512687894913112,-1.0930836614297412,0.0
0.4160608760695566,0.2549831542275596,1.0
1.4824254324414807,1.4836500144378253,1.0
-1.567168879684793,-2.42702290547759,0.0
-0.31825079537779416,-0.39680046000493896,0.0
0.35138080382198383,-0.7380689816193653,0.0
