x_1,x_2,y
0.6541852118606785,0.10420541521925573,1.0
-0.4439491760162547,0.04204478771722832,0.0
0.24349766505623086,0.0628614527795324,1.0
-0.9052088166662853,-0.33916735576757545,0.0
1.1739051511856808,0.5046241485117254,1.0
-1.1519829277901612,-0.5478250590471142,0.0
-0.3954726761639162,0.21417890085943309,1.0
-0.1861002516498456,0.2787333466363677,1.0
0.2694666620759051,0.18261397521124043,1.0
0.7502951847887043,-0.09836628609184753,0.0
-0.40062268409910284,0.1982177335620309,1.0
-0.9390340359819926,0.014048501032346696,1.0
-0.7714993574606253,-0.19839973027940863,0.0
-1.242863510495082,-0.673996604258201,0.0
0.7900745677372483,-0.10571539707338101,0.0
-0.3359982851620892,0.3468135311728642,1.0
-0.09945514043913695,0.18461164177636388,1.0
-0.8002939702990064,-0.25532026607339375,0.0
-0.49429854021929065,0.18185594612461872,1.0
1.0984321129215042,0.1145269161667032,0.0
-0.2332964660900164,0.29500308113753965,1.0
1.2775267551144587,0.3484880303885694,0.0
-0.9833841329795108,-0.07471141491343354,1.0
0.5901960352400017,0.10858508245260703,1.0
-0.31829095055360024,-0.046167197201955223,0.0
-0.7350958539174933,-0.28467591306788137,0.0
0.525981340755921,0.10622319790433649,1.0
-1.310951863813979,-0.5084620843065776,1.0
0.29793603715200995,-0.19990496724044143,0.0
-0.8963842616680439,-0.4642907512848465,0.0
-0.07503573816378253,0.2496176772600677,1.0
-1.1903273610754908,-0.32666712680751336,1.0
0.28016604958074265,0.2116572331028449,1.0
-1.192162010399153,-0.7588414878748001,0.0
-1.2426783398276036,-0.3138499666588985,1.0
-0.6443978176721863,0.15428455314028147,1.0
0.2778055746061181,-0.23883150483568208,0.0
-1.3483879931520135,-0.6175867155146144,1.0
-0.8503126843110442,0.04666128175258185,1.0
0.651987765799671,-0.24303185380036682,0.0
-0.8557459426826661,0.09174158841605685,1.0
-0.6457578133982552,-0.22574845672071672,0.0
-1.1584778422561928,-0.7085693890602224,0.0
-0.8702164809025911,0.07859551579344691,1.0
-1.0657434207075964,-0.47416018785711245,0.0
-0.43765238924403543,-0.1468767451633505,0.0
-0.1363793852304924,-0.13900678789850687,0.0
-1.0834281215232493,-0.445677529728351,0.0
0.4489523112407536,-0.3036570844833174,0.0
0.7374637924064942,-0.19357910222895236,0.0
0.6837182111870915,0.034414869450108354,1.0
0.03921390761850103,-0.1562866392869562,0.0
-0.8091980715981575,-0.21718420278754547,0.0
-0.5140847394958843,0.2134431648203148,1.0
-0.656903152227162,-0.1400356398661797,0.0
0.3076756206302006,-0.26282652503516246,0.0
0.21701907967175962,-0.23567967793399852,0.0
-0.23040639316562395,0.29970992584999956,1.0
-0.6164514800261868,0.2949807226185311,1.0
-0.7823637420349787,-0.12684047384463026,0.0
-0.25275070307167957,-0.12481737978369428,0.0
-0.4439491760162547,0.3853040326357778,1.0
1.3491430278819498,0.5363954403441495,0.0
-0.16129738700020882,0.29776267234384124,1.0
0.3090370924731937,-0.028266600243260134,1.0
-0.6902148468662745,-0.17335612152242957,0.0
-0.6551895444912756,-0.22158015605780268,0.0
-0.6443978176721863,-0.18897469996220614,0.0
0.3058660652942479,0.13578587398204517,1.0
0.932996964705179,0.24698061597565354,1.0
-1.0031029229165707,-0.3889507752677168,0.0
0.8404008061084732,-0.05536483884381964,0.0
0.8696700725444474,0.31888332160455485,1.0
-0.7528683016836342,-0.2249815562451473,0.0
-0.3527955116803758,0.14170197739461754,1.0
-1.3374822773037853,-0.9939002973520039,0.0
0.5129595292905026,-0.2987540134859861,0.0
0.4554291842777128,0.15559997388599395,1.0
-0.06184482930405903,0.2854191985349835,1.0
-0.49429854021929065,-0.16140329060999262,0.0
0.9724343805663073,-0.04640708479682321,0.0
-0.8503126843110442,-0.29659796316596765,0.0
1.3956067603017852,0.7069849170011131,0.0
1.047298274579806,0.4751686492879466,1.0
1.0207150489067154,-0.03895888269224585,0.0
-0.07503573816378253,-0.09364157584241992,0.0
0.5347685007920854,-0.1145948553841567,0.0
-0.763023166056471,-0.2553085875936627,0.0
-1.2121282959404867,-0.2808143218547786,1.0
-0.9375623474086668,-0.5605065295013065,0.0
0.5835210345092302,-0.20522350813354467,0.0
-1.1285015158135754,-0.5254392056851379,0.0
0.5895104609352536,0.05242578589498042,1.0
0.25425035678332747,-0.1287854603999228,0.0
-1.2293124291058786,-0.8353288356517997,0.0
-0.7915584743551856,-0.2964087341482091,0.0
-0.19552263400234673,-0.09299024075737762,0.0
-0.21726682037226072,-0.1547907545212371,0.0
-0.16129738700020882,-0.04549658894258451,0.0
0.6555261820797256,-0.043144729718540005,0.0
-1.0302152545004546,-0.4974188745899902,0.0
1.0626887616694272,0.1692212877966083,0.0
-0.469666577106866,0.32920627929299173,1.0
1.1737144040764893,0.3121156630602545,0.0
0.04136198576904686,0.13049250279070285,1.0
0.12990325117525525,-0.12866526290040636,0.0
-0.8790884356553952,0.017087180897224576,1.0
-0.5811755658000741,-0.16813861441468708,0.0
-1.0829618325882258,-0.545706663026495,0.0
-0.49165055047045025,0.19405564450816798,1.0
1.0417684125561515,0.36101295847394926,1.0
1.2748426825074732,0.32391038744870115,0.0
0.4445474143262534,0.11073202404947155,1.0
-1.2733402405749685,-0.5188619055420601,1.0
-0.416468635266304,0.3244254190439602,1.0
-0.6100018331458277,-0.12871831527942285,0.0
0.525981340755921,-0.237036047014213,0.0
0.6805740821387628,-0.23112208370146514,0.0
1.124143937570402,0.1607727138290981,0.0
0.024117003783783775,-0.24325908084292652,0.0
-0.8069509296007056,-0.27121865438129555,0.0
0.18710967052970134,0.08952036939660016,1.0
0.8227672773461893,0.06881109397061765,1.0
1.1789401860137794,0.22879708390745465,0.0
-1.075414938794287,-0.1526034047297881,1.0
-0.31287606163703385,0.270538180129539,1.0
1.1600083304102553,0.5745419545190074,1.0
0.234730022566063,0.09377104139693049,1.0
-0.5052108165871814,-0.1808819799930602,0.0
0.7384134276276639,0.18055712240546165,1.0
0.7256232025063373,-0.05182182379083652,0.0
